"","AlgaeBloomReportID","UpdatedOn","CreatedOn","RegionalBoardID","CountyID","Latitude","Longitude","ObservationDate","HasPostedSigns","HasContactWithWater","WaterBodyType","WaterBodyName","WaterBodyManager","RecLandManager","IsIncidentResoloved","IncidentInformation","TypeofSign","OfficialWaterBodyName","BloomLastVerifiedOn","BloomDeterminedBy","ApprovedforPost","UpdatedOn_Date","TypeofSign_new","days_ago_label"
"1140",2889,2021-07-27 16:58:30,2021-07-20 15:00:27,5,39,38.050629,-121.69968,2021-07-20,"No","Yes",NA,"Eddos Harbor on Sherman Island East Levee Rd",NA,NA,"No","7/27/2021:  A HAB report was submitted by Fish and Wildlife Service staff on 7/27. Individual colonies of bright green microcystis observed ranging from an estimated  1mm to 4mm in diameter, shaped like paint chips. Prevalent around the boat launch and adjacent stagnant waters. Microcystis visible in the water column. High tide/Flood was in effect, no microcystis observed on the dock. Reflective sheen observed at the surface.

7/21/2021: A HAB report was submitted by Fish and Wildlife Service staff on 7/20. Report stated that cyanobacteria colonies were visible to the naked eye and prevalent in the water column and at the surface.  A reflective sheen was observed on the surface. A caution advisory is recommended due to the visual observation.","caution","Eddos Harbor on Sherman Island East Levee Rd",2021-07-27,"Observation",TRUE,2021-07-27,"Last verified >90 days ago","Older than 90 days"
"1141",2890,2021-07-21 14:46:16,2021-07-20 15:06:23,5,7,38.055699,-121.78488,2021-07-20,"No","Yes",NA,"Sherman Island Park at Boat Ramp",NA,NA,"No","7/21/2021: A HAB report was submitted by Fish and Wildlife Service staff on 7/20. Report stated that cyanobacteria colonies were visible to the naked eye and prevalent in the water column and at the surface.  A reflective sheen was observed on the surface. A caution advisory is recommended due to the visual observation.","caution","Sherman Island Park at Boat Ramp",2021-07-20,"Observation",TRUE,2021-07-21,"Last verified >90 days ago","Older than 90 days"
"1142",2891,2021-07-27 16:46:48,2021-07-20 15:10:02,5,7,38.014789,-121.78457,2021-07-20,"No","No",NA,"Antioch Dunes National Wildlife Refuge (DOI - FWS access)",NA,NA,"No","7/27/2021:  A HAB report was submitted by Fish and Wildlife Service staff on 7/27. Individual colonies of bright green microcystis observed ranging from an estimated  1mm to 4mm in diameter, shaped like paint chips. Prevalent in the water and in the tidal zone. Reflective sheen observed at the surface. A caution advisory is still recommended due to the visual observation.

7/21/2021: A HAB report was submitted by Fish and Wildlife Service staff on 7/20. Report stated that cyanobacteria colonies were visible to the naked eye and prevalent in the water column and at the surface.  A reflective sheen was observed on the surface. A caution advisory is recommended due to the visual observation.","caution","Antioch Dunes National Wildlife Refuge",2021-07-27,"Observation",TRUE,2021-07-27,"Last verified >90 days ago","Older than 90 days"
"1143",2892,2021-07-22 13:27:30,2021-07-21 13:09:12,5,17,39.00365,-122.78864,2021-07-20,"No","Yes","Lake","Clearlake",NA,NA,"No","7/21/2021: A HAB report was submitte on 7/21. Report stated that green scum was floating near the shore, the water was turbid and brown.  A seawage-like odoer was observed. A caution advisory is recommended due to the observations.","caution","Clear Lake by Soda Bay",2021-07-21,"Observation",TRUE,2021-07-22,"Last verified >90 days ago","Older than 90 days"
"1144",2894,2021-07-30 08:39:14,2021-07-21 14:50:12,1,23,39.876209,-123.72732,2021-07-21,"No","Yes","River","South Fork Eel River, Standish Hickey State Recreation Area","Mendocino County Environmental Health","Standish Hickey State Recreation Area","No","7/30/21: Results from algal mat samples show elevated levels of anatoxins (409.6 ug/L) and low levels of microcystins (0.21 ug/L). Water Boards recommends a CAUTION. People and pets should avoid any toxic algal mats. 

7/21/2021: Water Boards staff visited Standish Hickey State Recreation Area to check on river conditions. Abundant toxic algae was observed throughout the area, with large amounts detaching and collecting along the river banks. Water Boards has notified Mendocino County Environmental Health and recommends posting Toxic Algae Alert (CAUTION) signs due to visual indicators. Lab results are pending.","caution","South Fork Eel River, Standish Hickey State Recreation Area",2021-07-30,"Both",TRUE,2021-07-30,"Last verified >90 days ago","Older than 90 days"
"1145",2895,2021-07-30 08:44:41,2021-07-21 16:26:34,1,12,40.018316,-123.7972,2021-07-21,"No","Yes","River","South Fork Eel River, Richardson Grove State Park","Humboldt County Environmental Health","Richardson Grove State Park","No","On 7/21/2021, Water Boards staff visited Richardson Grove State Park to check on river conditions. Abundant toxic algae mats were observed throughout the riffles, with some algae that has detached and accumulated along the river banks. Water Boards recommended that Humboldt County Environmental Health post Toxic Algae Alert (CAUTION) signs due to visual indicators of toxic algae. Sample results from surrounding locations show elevated anatoxin concentrations in the algal mats.","caution","South Fork Eel River, Richardson Grove State Park",2021-07-30,"Observation",TRUE,2021-07-30,"Last verified >90 days ago","Older than 90 days"
"1146",2896,2021-07-30 08:40:47,2021-07-21 16:31:00,1,12,39.998747,-123.78046,2021-07-21,"No","Yes","River","South Fork Eel River, Cooks Valley Campground","Humboldt County Environmental Health",NA,"No","7/30/21: Results from algal mat samples show elevated levels of anatoxins (201.9 ug/L) and low levels of microcystins (0.59 ug/L). Water Boards recommends a CAUTION. People and pets should avoid any toxic algal mats. 

7/21/2021: Water Boards staff visited Cooks Valley Campground to check on river conditions. Abundant potentially toxic algae mats were observed throughout the riffles, with some algae that has detached and accumulated along the river banks. Water Boards contacted Humboldt County Environmental Health who will post Toxic Algae Alert (CAUTION) signs due to visual indicators of potentially toxic algae. Lab results pending.","caution","South Fork Eel River, Cooks Valley Campground",2021-07-30,"Both",TRUE,2021-07-30,"Last verified >90 days ago","Older than 90 days"
"1147",2898,2021-07-22 13:06:17,2021-07-22 09:54:32,0,21,38.0014,-122.53201,2021-07-21,"Yes","Yes",NA,"Marin County Civic Center Lagoon",NA,NA,"No","7/22/2021: A HAB report was submitted by Marin County staff on 7/21. Various sections of the lagoon were reported to have algae ranging from light to dark green tint with green clumpy material. Permanent No Water Contact signs are posted as well as Lookout for HAB EPA signage posted on 7/21. Samples are being collected today. Expect a week or two for results.","hab educational awareness","Civic Center Lagoon",2021-07-21,NA,TRUE,2021-07-22,"Last verified >90 days ago","Older than 90 days"
"1148",2899,2021-07-23 10:17:24,2021-07-23 10:15:05,0,6,39.2911111,-122.56027,2021-07-12,"No","No","creek","Little Stony Creek Below Frenzel Creek",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.
..
723/2021: 2 Samples were collected on 7/12. One sampel ws non-detect for cyanotoxins, the other sample had analtoxins at 4.89 ng/g dry weight. Because toxins were present, a toxic algae alert is recommended.","caution","Little Stony Creek Below Frenzel Creek",2021-07-12,"analytical",TRUE,2021-07-23,"Last verified >90 days ago","Older than 90 days"
"1149",2900,2021-07-23 10:39:15,2021-07-23 10:37:25,0,53,40.7377,-123.0496,2021-07-22,"No","No","creek","Canyon Creek",NA,NA,"No","7/23/2021: Water Board received a report of a benthic bloom on Canyon Creek near Junction City. This reprot included photos from 7/22. Due to visual observations of a bloom, a caution advisory is recommended. Water Board staff will perform further investigation.","caution","Canyon Creek",2021-07-22,"observation",TRUE,2021-07-23,"Last verified >90 days ago","Older than 90 days"
"1150",2901,2021-07-23 10:48:29,2021-07-23 10:45:59,0,4,39.6543,-121.39373,2021-07-12,"No","No","creek","Martin Creek at Galen Ridge Road.",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.
..
7/23/2021: Samples were collected on 7/12. Microcystins were detected at 970.5 ng/g dry weight. This exceeds the acute action level for dogs. A toxic algae alert is recommended.","caution","Martin Creek at Galen Ridge Road.",2021-07-12,"analytical",TRUE,2021-07-23,"Last verified >90 days ago","Older than 90 days"
"1151",2902,2021-07-23 10:53:10,2021-07-23 10:51:12,0,55,38.11576,-120.00353,2021-07-13,"No","No","creek","Trout Creek ~2.8mi above Clavey River",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.
.
7/23/2021: Samples were collected on 7/13. Microcystins were detected at 96.55 ng/g dry weight. Because cyanotoxins were present, a toxic algae alert is recommended.","caution","Trout Creek ~2.8mi above Clavey River",2021-07-13,"analytical",TRUE,2021-07-23,"Last verified >90 days ago","Older than 90 days"
"1152",2903,2021-07-23 11:09:13,2021-07-23 11:02:09,0,32,39.81211,-120.6814,2021-07-14,"No","No","creek","Jamison Creek 1.3 miles upstream from middle fork Feather River",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.
.
7/23/2021: samples were collected on 7/13. Lab results showed microcystins present at 492.9 ng/g dry weight and anatoxin-a present at 15.79 ng/g dry weight. Because cyanotoxins were present, a toxic algae alert is recommended.","caution","Jamison Creek 1.3 miles upstream from middle fork Feather River",2021-07-14,"analytical",TRUE,2021-07-23,"Last verified >90 days ago","Older than 90 days"
"1153",2904,2021-07-23 11:10:50,2021-07-23 11:08:38,0,32,39.9982,-120.7378,2021-07-13,"No","No","creek","Little Grizzly Creek ~2.1mi below Oliver Cr.",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.
.
7/23/2021: Samples were collected on 7/13. No cyanotoxins were present in the lab analysis. No advisory recommended.","none","Little Grizzly Creek ~2.1mi below Oliver Cr.",2021-07-13,"analytical",TRUE,2021-07-23,"Last verified >90 days ago","Older than 90 days"
"1154",2905,2021-07-23 11:15:40,2021-07-23 11:13:12,0,32,40.0055,-121.271,2021-07-15,"No","No","creek","Chips Creek",NA,NA,"No","The Water Boards is performing an ambient monitoring study in coordination with the SWAMP Bioassessment Reference Condition Monitoring Program to collect toxic algal samples in wadeable streams. In 2021, samples will be collected twice at each monitoring station in areas with absent or minimal human disturbance in coordination with California Department of Fish and Wildlife. This study is to better characterize toxic algal mat presence throughout the state of California. The lab results and recommendations for this site is below.
..
7/23/2021: Samples were collected on 7/15. Lab results had anatoxin-a 15.27 ng/g dry weight and microcystins present at 15.73 ng/g dry weight. Because cyantoxins were present, a toxic algae mat advisory is recommended.","caution","Chips Creek",2021-07-15,"analytical",TRUE,2021-07-23,"Last verified >90 days ago","Older than 90 days"
"1155",2907,2021-08-06 00:00:00,2021-07-26 10:21:48,6,29,39.317869,-120.23478,2021-07-10,"No","Yes","Pond","Donner Pond, in Donner Memorial State Park, West end of the pond",NA,NA,"No","Dog illness occurred on 7/10/21. Samples were taken on 7/26/21. Donner Memorial Pond sample detected the presence of three types of cyanobacteria (Leptolyngbya species, Microcystis species, and Dolichospermum species), along with a positive result for the cyanotoxin Microcystin. The illness workgroup has determined that the illness is potentially related to a HAB.","caution","Donner Memorial Pond",2021-08-26,"Both",TRUE,2021-08-06,"Last verified >90 days ago","Older than 90 days"
