"","Station","Stratum","Stratum2","Year","Date","DateTime","Taxon","Genus","Species","AlgalType","Count","OrganismsPerMl"
"11259","NZ325",NA,NA,2021,2021-05-11,2021-05-11 13:20:00,"Actinocyclus sp.","Actinocyclus","sp.","Centric Diatom",1,73.0109925863952
"11260","NZ325",NA,NA,2021,2021-05-11,2021-05-11 13:20:00,"Chlorella sp.","Chlorella","sp.","Green Alga",2,146.02198517279
"11261","NZ325",NA,NA,2021,2021-05-11,2021-05-11 13:20:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",2,146.02198517279
"11262","NZ325",NA,NA,2021,2021-05-11,2021-05-11 13:20:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",4,292.043970345581
"11263","NZ325",NA,NA,2021,2021-05-11,2021-05-11 13:20:00,"Rhodomonas sp.","Rhodomonas","sp.","Cryptophyte",5,365.054962931976
"11264","NZ325",NA,NA,2021,2021-05-11,2021-05-11 13:20:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",402,29350.4190197309
"11265","NZS42",NA,NA,2021,2021-05-10,2021-05-10 15:00:00,"Entomoneis cf. paludosa","Entomoneis","paludosa","Pennate Diatom",1,209.076933315586
"11266","NZS42",NA,NA,2021,2021-05-10,2021-05-10 15:00:00,"Monoraphidium cf. arcuatum","Monoraphidium","arcuatum","Green Alga",1,209.076933315586
"11267","NZS42",NA,NA,2021,2021-05-10,2021-05-10 15:00:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",2,418.153866631173
"11268","NZS42",NA,NA,2021,2021-05-10,2021-05-10 15:00:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",7,1463.5385332091
"11269","NZS42",NA,NA,2021,2021-05-10,2021-05-10 15:00:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",397,83003.5425262878
"11270","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Achnanthidium sp.","Achnanthidium","sp.","Pennate Diatom",1,47.9134638848219
"11271","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Chlamydomonas sp.","Chlamydomonas","sp.","Green Alga",1,47.9134638848219
"11272","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Lagerheimia cf. genevensis","Lagerheimia","genevensis","Green Alga",1,47.9134638848219
"11273","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Monoraphidium sp.","Monoraphidium","sp.","Green Alga",1,47.9134638848219
"11274","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",2,95.8269277696437
"11275","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Hemiselmis sp.","Hemiselmis","sp.","Cryptophyte",1,47.9134638848219
"11276","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",7,335.394247193753
"11277","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Rhodomonas sp.","Rhodomonas","sp.","Cryptophyte",2,95.8269277696437
"11278","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Aphanocapsa sp.","Aphanocapsa","sp.","Cyanobacterium",7,335.394247193753
"11279","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",392,18782.0778428502
"11280","C9","Southern Delta","South Delta",2021,2021-05-03,2021-05-03 09:45:00,"Planktolyngbya sp.","Planktolyngbya","sp.","Cyanobacterium",1,47.9134638848219
"11281","NZ004",NA,NA,2021,2021-05-11,2021-05-11 14:00:00,"cf. Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,73.0109925863952
"11282","NZ004",NA,NA,2021,2021-05-11,2021-05-11 14:00:00,"Chlorella sp.","Chlorella","sp.","Green Alga",1,73.0109925863952
"11283","NZ004",NA,NA,2021,2021-05-11,2021-05-11 14:00:00,"Ochromonas sp.","Ochromonas","sp.","Chrysophyte",2,146.02198517279
"11284","NZ004",NA,NA,2021,2021-05-11,2021-05-11 14:00:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",4,292.043970345581
"11285","NZ004",NA,NA,2021,2021-05-11,2021-05-11 14:00:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",5,365.054962931976
"11286","NZ004",NA,NA,2021,2021-05-11,2021-05-11 14:00:00,"Rhodomonas sp.","Rhodomonas","sp.","Cryptophyte",1,73.0109925863952
"11287","NZ004",NA,NA,2021,2021-05-11,2021-05-11 14:00:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",406,29642.4629900765
"11288","D16","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 12:00:00,"cf. Thalassiosira sp.","Thalassiosira","sp.","Centric Diatom",1,71.8701958272328
"11289","D16","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 12:00:00,"Chlorella sp.","Chlorella","sp.","Green Alga",3,215.610587481698
"11290","D16","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 12:00:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",2,143.740391654466
"11291","D16","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 12:00:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",3,215.610587481698
"11292","D16","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 12:00:00,"Rhodomonas sp.","Rhodomonas","sp.","Cryptophyte",1,71.8701958272328
"11293","D16","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 12:00:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",393,28244.9869601025
"11294","D8",NA,NA,2021,2021-05-07,2021-05-07 12:30:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",1,191.653855539287
"11295","D8",NA,NA,2021,2021-05-07,2021-05-07 12:30:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",4,766.61542215715
"11296","D8",NA,NA,2021,2021-05-07,2021-05-07 12:30:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",2,383.307711078575
"11297","D8",NA,NA,2021,2021-05-07,2021-05-07 12:30:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",412,78961.3884821864
"11298","D8",NA,NA,2021,2021-05-07,2021-05-07 12:30:00,"Planktolyngbya sp.","Planktolyngbya","sp.","Cyanobacterium",2,383.307711078575
"11299","MD10A","Eastern Delta","East Delta",2021,2021-05-05,2021-05-05 12:15:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",1,43.8065955518371
"11300","MD10A","Eastern Delta","East Delta",2021,2021-05-05,2021-05-05 12:15:00,"Navicula sp.","Navicula","sp.","Pennate Diatom",1,43.8065955518371
"11301","MD10A","Eastern Delta","East Delta",2021,2021-05-05,2021-05-05 12:15:00,"cf. Carteria sp.","Carteria","sp.","Green Alga",1,43.8065955518371
"11302","MD10A","Eastern Delta","East Delta",2021,2021-05-05,2021-05-05 12:15:00,"Chlorella sp.","Chlorella","sp.","Green Alga",1,43.8065955518371
"11303","MD10A","Eastern Delta","East Delta",2021,2021-05-05,2021-05-05 12:15:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",7,306.64616886286
"11304","MD10A","Eastern Delta","East Delta",2021,2021-05-05,2021-05-05 12:15:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",10,438.065955518371
"11305","MD10A","Eastern Delta","East Delta",2021,2021-05-05,2021-05-05 12:15:00,"Rhodomonas sp.","Rhodomonas","sp.","Cryptophyte",9,394.259359966534
"11306","MD10A","Eastern Delta","East Delta",2021,2021-05-05,2021-05-05 12:15:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",382,16734.1195008018
"11307","P8","Southern Delta","South Delta",2021,2021-05-05,2021-05-05 13:40:00,"Chlorella sp.","Chlorella","sp.","Green Alga",2,117.940834178023
"11308","P8","Southern Delta","South Delta",2021,2021-05-05,2021-05-05 13:40:00,"Monoraphidium cf. contortum","Monoraphidium","contortum","Green Alga",4,235.881668356046
"11309","P8","Southern Delta","South Delta",2021,2021-05-05,2021-05-05 13:40:00,"Scenedesmus cf. subspicatus","Scenedesmus","subspicatus","Green Alga",1,58.9704170890115
"11310","P8","Southern Delta","South Delta",2021,2021-05-05,2021-05-05 13:40:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",2,117.940834178023
"11311","P8","Southern Delta","South Delta",2021,2021-05-05,2021-05-05 13:40:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",13,766.61542215715
"11312","P8","Southern Delta","South Delta",2021,2021-05-05,2021-05-05 13:40:00,"Rhodomonas sp.","Rhodomonas","sp.","Cryptophyte",27,1592.20126140331
"11313","P8","Southern Delta","South Delta",2021,2021-05-05,2021-05-05 13:40:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",6,353.822502534069
"11314","P8","Southern Delta","South Delta",2021,2021-05-05,2021-05-05 13:40:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",370,21819.0543229343
"11315","D7",NA,NA,2021,2021-05-10,2021-05-10 14:10:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",2,229.984626647145
"11316","D7",NA,NA,2021,2021-05-10,2021-05-10 14:10:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",2,229.984626647145
"11317","D7",NA,NA,2021,2021-05-10,2021-05-10 14:10:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",405,46571.8868960468
"11318","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"Aulacoseira granulata","Aulacoseira","granulata","Centric Diatom",2,85.1794913507944
"11319","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"Skeletonema cf. costatum","Skeletonema","costatum","Centric Diatom",1,42.5897456753972
"11320","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"Chlamydomonas sp.","Chlamydomonas","sp.","Green Alga",1,42.5897456753972
"11321","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"Monoraphidium cf. contortum","Monoraphidium","contortum","Green Alga",2,85.1794913507944
"11322","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"Monoraphidium sp.","Monoraphidium","sp.","Green Alga",1,42.5897456753972
"11323","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",1,42.5897456753972
"11324","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",5,212.948728376986
"11325","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"cf. Aphanizomenon sp.","Aphanizomenon","sp.","Cyanobacterium",1,42.5897456753972
"11326","D26","Lower San Joaquin","Lower SJ",2021,2021-05-05,2021-05-05 10:50:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",397,16908.1290331327
"11327","D10",NA,NA,2021,2021-05-07,2021-05-07 13:10:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",1,229.984626647145
"11328","D10",NA,NA,2021,2021-05-07,2021-05-07 13:10:00,"Entomoneis sp.","Entomoneis","sp.","Pennate Diatom",1,229.984626647145
"11329","D10",NA,NA,2021,2021-05-07,2021-05-07 13:10:00,"Ochromonas sp.","Ochromonas","sp.","Chrysophyte",1,229.984626647145
"11330","D10",NA,NA,2021,2021-05-07,2021-05-07 13:10:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",4,919.93850658858
"11331","D10",NA,NA,2021,2021-05-07,2021-05-07 13:10:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",4,919.93850658858
"11332","D10",NA,NA,2021,2021-05-07,2021-05-07 13:10:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",390,89694.0043923865
"11333","D22","Lower Sacramento","Lower Sac",2021,2021-05-06,2021-05-06 13:35:00,"Stephanodiscus sp.","Stephanodiscus","sp.","Centric Diatom",1,153.32308443143
"11334","D22","Lower Sacramento","Lower Sac",2021,2021-05-06,2021-05-06 13:35:00,"Crucigenia cf. crucifera","Crucigenia","crucifera","Green Alga",1,153.32308443143
"11335","D22","Lower Sacramento","Lower Sac",2021,2021-05-06,2021-05-06 13:35:00,"Ochromonas sp.","Ochromonas","sp.","Chrysophyte",1,153.32308443143
"11336","D22","Lower Sacramento","Lower Sac",2021,2021-05-06,2021-05-06 13:35:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",400,61329.233772572
"11337","D12","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 10:15:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",1,80.6963602270684
"11338","D12","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 10:15:00,"Monoraphidium cf. arcuatum","Monoraphidium","arcuatum","Green Alga",6,484.17816136241
"11339","D12","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 10:15:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",1,80.6963602270684
"11340","D12","Lower San Joaquin","Lower SJ",2021,2021-05-04,2021-05-04 10:15:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",398,32117.1513703732
"11341","D6",NA,NA,2021,2021-05-07,2021-05-07 11:35:00,"cf. Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,135.285074498321
"11342","D6",NA,NA,2021,2021-05-07,2021-05-07 11:35:00,"Chlorella sp.","Chlorella","sp.","Green Alga",5,676.425372491603
"11343","D6",NA,NA,2021,2021-05-07,2021-05-07 11:35:00,"Oocystis sp.","Oocystis","sp.","Green Alga",2,270.570148996641
"11344","D6",NA,NA,2021,2021-05-07,2021-05-07 11:35:00,"Hemiselmis sp.","Hemiselmis","sp.","Cryptophyte",1,135.285074498321
"11345","D6",NA,NA,2021,2021-05-07,2021-05-07 11:35:00,"Plagioselmis sp.","Plagioselmis","sp.","Cryptophyte",9,1217.56567048488
"11346","D6",NA,NA,2021,2021-05-07,2021-05-07 11:35:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",2,270.570148996641
"11347","D6",NA,NA,2021,2021-05-07,2021-05-07 11:35:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",402,54384.5999483249
"11348","D6",NA,NA,2021,2021-05-07,2021-05-07 11:35:00,"Merismopedia sp.","Merismopedia","sp.","Cyanobacterium",1,135.285074498321
"11349","D41A",NA,NA,2021,2021-05-11,2021-05-11 11:45:00,"Crucigenia sp.","Crucigenia","sp.","Green Alga",1,80.6963602270684
"11350","D41A",NA,NA,2021,2021-05-11,2021-05-11 11:45:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",1,80.6963602270684
"11351","D41A",NA,NA,2021,2021-05-11,2021-05-11 11:45:00,"Plagioselmis prolonga","Plagioselmis","prolonga","Cryptophyte",14,1129.74904317896
"11352","D41A",NA,NA,2021,2021-05-11,2021-05-11 11:45:00,"Rhodomonas sp.","Rhodomonas","sp.","Cryptophyte",4,322.785440908274
"11353","D41A",NA,NA,2021,2021-05-11,2021-05-11 11:45:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",386,31148.7950476484
"11354","NZ002",NA,NA,2021,2021-05-11,2021-05-11 13:40:00,"Achnanthidium sp.","Achnanthidium","sp.","Pennate Diatom",1,49.9966579667706
"11355","NZ002",NA,NA,2021,2021-05-11,2021-05-11 13:40:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",1,49.9966579667706
"11356","NZ002",NA,NA,2021,2021-05-11,2021-05-11 13:40:00,"Thalassiosira sp.","Thalassiosira","sp.","Centric Diatom",1,49.9966579667706
"11357","NZ002",NA,NA,2021,2021-05-11,2021-05-11 13:40:00,"Plagioselmis prolonga","Plagioselmis","prolonga","Cryptophyte",7,349.976605767395
"11358","NZ002",NA,NA,2021,2021-05-11,2021-05-11 13:40:00,"Rhodomonas sp.","Rhodomonas","sp.","Cryptophyte",2,99.9933159335413
"11359","NZ002",NA,NA,2021,2021-05-11,2021-05-11 13:40:00,"Chroococcus sp.","Chroococcus","sp.","Cyanobacterium",4,199.986631867083
"11360","NZ002",NA,NA,2021,2021-05-11,2021-05-11 13:40:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",393,19648.6865809409
"11361","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Achnanthidium spp.","Achnanthidium","spp.","Pennate Diatom",2,91.993850658858
"11362","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Amphora spp.","Amphora","spp.","Pennate Diatom",2,91.993850658858
"11363","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",1,45.996925329429
"11364","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Cocconeis sp.","Cocconeis","sp.","Pennate Diatom",1,45.996925329429
"11365","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",2,91.993850658858
"11366","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"cf. Encyonema sp.","Encyonema","sp.","Pennate Diatom",2,91.993850658858
"11367","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Eunotia sp.","Eunotia","sp.","Pennate Diatom",1,45.996925329429
"11368","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Geissleria cf. decussis","Geissleria","decussis","Pennate Diatom",1,45.996925329429
"11369","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Navicula cf. gregaria","Navicula","gregaria","Pennate Diatom",1,45.996925329429
"11370","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Navicula spp.","Navicula","spp.","Pennate Diatom",3,137.990775988287
"11371","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Skeletonema cf. costatum","Skeletonema","costatum","Centric Diatom",2,91.993850658858
"11372","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Synedra sp.","Synedra","sp.","Pennate Diatom",1,45.996925329429
"11373","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Chlorella sp.","Chlorella","sp.","Green Alga",1,45.996925329429
"11374","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Kirchneriella sp.","Kirchneriella","sp.","Green Alga",2,91.993850658858
"11375","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Lagerheimia genevensis","Lagerheimia","genevensis","Green Alga",1,45.996925329429
"11376","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Monoraphidium sp.","Monoraphidium","sp.","Green Alga",1,45.996925329429
"11377","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",353,16236.9146412884
"11378","C10A",NA,NA,2021,2021-05-03,2021-05-03 11:30:00,"Snowella sp.","Snowella","sp.","Cyanobacterium",1,45.996925329429
"11379","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",2,122.658467545144
"11380","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",3,183.987701317716
"11381","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Entomoneis sp.","Entomoneis","sp.","Pennate Diatom",2,122.658467545144
"11382","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Gyrosigma sp.","Gyrosigma","sp.","Pennate Diatom",1,61.329233772572
"11383","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Nitzschia sp.","Nitzschia","sp.","Pennate Diatom",2,122.658467545144
"11384","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Skeletonema sp.","Skeletonema","sp.","Centric Diatom",3,183.987701317716
"11385","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica","Cryptophyte",8,490.633870180576
"11386","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",395,24225.0473401659
"11387","D16","Lower San Joaquin","Lower SJ",2021,2021-10-14,2021-10-14 14:20:00,"Planktolyngbya sp.","Planktolyngbya","sp.","Cyanobacterium",2,122.658467545144
"11388","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Achnanthidium sp.","Achnanthidium","sp.","Pennate Diatom",1,17.6233430380954
"11389","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Cocconeis placentula","Cocconeis","placentula","Pennate Diatom",1,17.6233430380954
"11390","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",2,35.2466860761908
"11391","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Skeletonema sp.","Skeletonema","sp.","Centric Diatom",1,17.6233430380954
"11392","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Chlamydomonas sp.","Chlamydomonas","sp.","Green Alga",1,17.6233430380954
"11393","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Chlorella sp.","Chlorella","sp.","Green Alga",9,158.610087342859
"11394","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Cryptomonas sp.","Cryptomonas","sp.","Cryptophyte",2,35.2466860761908
"11395","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Plagioselmis prolonga","Plagioselmis","prolonga","Cryptophyte",14,246.726802533336
"11396","D19","Franks Tract","Franks",2021,2021-10-14,2021-10-14 16:25:00,"Eucapsis microscopica","Eucapsis","microscopica","Cyanobacterium",382,6732.11704055244
"11397","D28A","Old and Middle river","OMR",2021,2021-10-14,2021-10-14 17:05:00,"Cocconeis sp.","Cocconeis","sp.","Pennate Diatom",6,262.839573311023
"11398","D28A","Old and Middle river","OMR",2021,2021-10-14,2021-10-14 17:05:00,"Cyclotella sp.","Cyclotella","sp.","Centric Diatom",3,131.419786655511
"11399","D28A","Old and Middle river","OMR",2021,2021-10-14,2021-10-14 17:05:00,"Planothidium sp.","Planothidium","sp.","Pennate Diatom",1,43.8065955518371
